Maison,X,Y
1441,2461909.7219584044,3984728.5438202405
1442,2461907.8122163056,3984693.529158036
1443,2461937.3350781384,3984799.9195344574
1444,2461862.8957542484,3984637.8877252606
1445,2461937.9525274886,3984768.064724171
1446,2461978.5676303348,3984771.6799223972
1447,2461994.4490530253,3984772.4799159323
1448,2461902.5840401966,3984992.4646844594
1449,2461877.7259833645,3984837.318625869
1450,2461854.085832171,3984884.3714809753
1451,2461923.8881426337,3984812.567546461
1452,2461959.1750435005,3984889.5036623497
1453,2461934.7792568975,3984801.3242298183
1454,2461853.028809578,3984980.5399613245
1455,2461857.6210223455,3984800.7727581775
1456,2461895.9176257993,3984989.1824429
1457,2461932.4724808345,3984835.9456165372
1458,2461989.799396106,3984814.1449426147
1459,2461800.0216183853,3984887.2932458795
1460,2461837.06046254,3984908.566515133
1461,2461822.5017897757,3984853.1863027993
1462,2461892.7175535774,3984964.782785181
1463,2461853.4029792845,3984866.130962977
1464,2461992.5057729823,3984927.824510135
1465,2461812.1346138776,3984929.24961779
1466,2461886.270315146,3985062.520394288
1467,2461922.477033664,3985155.305842432
1468,2461971.546308733,3985017.810133282
1469,2461836.998847912,3985128.341507909
1470,2461840.721905306,3985175.4863018366
1471,2461954.746080061,3985099.0964996708
1472,2461839.0795402625,3985047.4785351646
1473,2461823.7104181224,3985188.86061928
1474,2461857.4531433336,3985118.7985796835
1475,2461879.3618599875,3985199.9586507976
1476,2461925.080140284,3985018.2605425664
1477,2461970.375053573,3985082.751579698
1478,2461863.872313597,3985128.2991061453
1479,2461894.1166515076,3985030.4789801394
1480,2461905.744452113,3985160.9849209334
1481,2461944.4781162604,3985015.910803496
1482,2461888.775994944,3985259.210269435
1483,2461902.5240060445,3985340.2598148854
1484,2461958.982171686,3985387.1701003923
1485,2461827.650867526,3985352.4248193447
1486,2461897.553488682,3985328.780777108
1487,2461883.118452774,3985365.669103976
1488,2461912.2863232736,3985221.683630599
1489,2461919.4663364813,3985338.026775874
1490,2461800.160208429,3985346.9578682543
1491,2461823.3338748156,3985291.594918821
1492,2461882.407457513,3985249.8265445554
1493,2461831.9758273303,3985342.427718419
1494,2461976.7793424227,3985368.2021256704
1495,2461979.5198327024,3985305.594390904
1496,2461805.220945152,3985349.049361263
1497,2461936.9063035017,3985375.304747465
1498,2461995.629381361,3985340.2137002954
1499,2461841.1593791028,3985297.6180880237
1500,2461838.308796532,3985545.380465208
1501,2461923.5707780886,3985400.116540183
1502,2461834.297279863,3985453.861863356
1503,2461959.3231420126,3985586.832577596
1504,2461983.9765003207,3985433.823813716
1505,2461993.7609380363,3985450.0563691156
1506,2461968.071867737,3985561.684373687
1507,2461923.444904827,3985425.135015456
1508,2461903.1259410447,3985455.163681318
1509,2461828.732680351,3985743.4677479425
1510,2461989.341461547,3985684.6125141536
1511,2461853.3646419644,3985688.933580289
1512,2461845.441450158,3985664.590858097
1513,2461836.6240218086,3985627.799012059
1514,2461889.7930125203,3985698.2183327023
1515,2461942.274621732,3985788.6423863354
1516,2461933.478508393,3985703.631432698
1517,2461997.9808137943,3985709.7055517263
1518,2461945.0278368564,3985664.2138379198
1519,2461823.3928441126,3985777.103975684
1520,2461866.2250763928,3985862.6510397433
1521,2461901.798914286,3985814.1858434556
1522,2461897.540081679,3985874.639594492
1523,2461931.2354528084,3985926.7674830076
1524,2461954.248721343,3986176.628009926
1525,2461893.875532658,3986143.1812273245
1526,2461811.7793325637,3986116.893731666
1527,2461810.739968102,3986184.8052858673
1528,2461923.172965258,3986069.588838948
1529,2461828.6580683524,3986013.859396389
1530,2461931.0401980258,3986064.735425589
1531,2461868.1341815037,3986044.5967581407
1532,2461922.2782451063,3986031.510364895
1533,2461814.6082404265,3986281.4356742483
1534,2461965.367357213,3986345.946844989
1535,2461865.1640967675,3986377.8627521396
1536,2461964.3276980747,3986260.4262356786
1537,2461803.8497111164,3986389.2288615652
1538,2461910.5149357365,3986251.463082775
1539,2461925.6149861086,3986203.1285559884
1540,2461855.1194607406,3986226.2245914587
1541,2461841.514168879,3986369.2150300154
1542,2461939.396497837,3986311.378920526
1543,2462134.504179175,3983063.030685919
1544,2462088.5108964248,3983135.0572479283
1545,2462055.927576611,3983124.7847839952
1546,2462138.8664566344,3983057.508359526
1547,2462178.7339700237,3983176.0856750766
1548,2462124.155294767,3983046.6592480927
1549,2462037.583172289,3983162.9335387284
1550,2462156.00710411,3983155.801180695
1551,2462065.6744113937,3983012.793216436
1552,2462015.4785390557,3983129.491634573
1553,2462176.4718611534,3983099.7800696306
1554,2462132.4119061865,3983165.7034349907
1555,2462069.6117557953,3983021.4059892804
1556,2462062.491179955,3983260.53598712
1557,2462173.3719202527,3983377.374957908
1558,2462066.5532366955,3983303.391499526
1559,2462157.6371305883,3983230.065935462
1560,2462093.513577818,3983357.707236055
1561,2462191.7076981347,3983234.755355505
1562,2462008.990099607,3983238.9731070413
1563,2462180.00525527,3983381.204963351
1564,2462168.7290103743,3983223.2640628796
1565,2462143.065833232,3983392.2711670166
1566,2462008.150854207,3983488.0347025623
1567,2462195.6022597477,3983579.0536902235
1568,2462016.485087732,3983559.006250923
1569,2462128.9467138937,3983581.1190651706
1570,2462080.025793122,3983502.0511983642
1571,2462091.8952734326,3983427.613407421
1572,2462160.631580969,3983463.6548516788
1573,2462077.180194882,3983508.1969833807
1574,2462182.315426531,3983434.932979203
1575,2462126.8725773436,3983473.250792104
1576,2462162.2235653694,3983634.925144771
1577,2462020.5372936297,3983713.582624683
1578,2462008.6075829924,3983602.08008305
1579,2462057.733374339,3983783.399041316
1580,2462191.334553602,3983603.4449529685
1581,2462051.8416095823,3983607.8732617544
1582,2462011.4443744663,3983641.5355581027
1583,2462114.923679042,3983619.82894572
1584,2462055.9924000613,3983698.919058552
1585,2462133.623812811,3983893.561909365
1586,2462019.027831313,3983998.6337887393
1587,2462187.1822434613,3983879.00216149
1588,2462081.688579516,3983817.994357877
1589,2462166.486017641,3983840.858608574
1590,2462021.547163063,3983896.515990921
1591,2462170.924685098,3983837.701073096
1592,2462177.133610688,3983899.525852451
1593,2462040.786931314,3983913.5812153667
1594,2462081.6740168002,3983913.059324488
1595,2462104.618924511,3983887.6161279744
1596,2462024.358482143,3983930.769685923
1597,2462053.4810598395,3983886.903676406
1598,2462028.499610506,3983948.8710998595
1599,2462165.0419904324,3984092.2834194885
1600,2462022.4761176426,3984031.782006577
1601,2462022.270214639,3984085.7612814126
1602,2462066.4931315496,3984187.527415616
1603,2462172.5068506873,3984002.4953660537
1604,2462057.9635692947,3984148.4911370277
1605,2462018.0881036376,3984165.6091229813
1606,2462025.142783086,3984025.9955733027
1607,2462037.9271794003,3984164.78689007
1608,2462098.5028450675,3984069.2365586534
1609,2462044.827326396,3984005.984926295
1610,2462082.2548994487,3984196.153451793
1611,2462057.061128313,3984080.990242987
1612,2462073.0430559875,3984163.047207175
1613,2462191.0359710376,3984041.03017876
1614,2462031.162151648,3984003.922448306
1615,2462175.2021984877,3984016.6611552765
1616,2462092.7713267403,3984258.153580794
1617,2462072.9901690143,3984284.560379471
1618,2462130.5027566045,3984342.2972858483
1619,2462029.4379238263,3984360.7424917826
1620,2462043.6190314675,3984271.706962725
1621,2462051.324069098,3984207.681822125
1622,2462099.446637463,3984234.144227345
1623,2462057.4155709953,3984264.46487122
1624,2462129.308524746,3984251.095054019
1625,2462110.4306936073,3984206.086203569
1626,2462140.823620645,3984290.8930025212
1627,2462195.525784594,3984219.336613515
1628,2462083.6425578166,3984203.8544077734
1629,2462163.677884036,3984331.8028962063
1630,2462115.493168001,3984233.309917439
1631,2462093.500721446,3984366.553845966
1632,2462194.2324386016,3984212.976989607
1633,2462134.7112952815,3984315.6245486476
1634,2462023.5019855737,3984249.182567321
1635,2462138.823545003,3984387.5591418766
1636,2462056.8705108785,3984281.053729216
1637,2462132.807351923,3984242.825933254
1638,2462137.0500124395,3984379.0401563323
1639,2462014.516774293,3984464.3242713474
1640,2462139.653918545,3984591.8686282486
1641,2462059.1819687006,3984594.2644652594
1642,2462012.494769059,3984480.8056010203
1643,2462169.5191058065,3984535.367349409
1644,2462158.10217311,3984537.5533452677
1645,2462125.2771844734,3984589.8288971004
1646,2462184.5476618363,3984436.9308714154
1647,2462059.670001378,3984542.0806388417
1648,2462058.9766472983,3984575.6652885415
1649,2462158.7817130983,3984469.808843823
1650,2462130.585391663,3984564.1837636996
1651,2462177.3261094755,3984824.496937452
1652,2462087.1699839337,3984974.953045356
1653,2462188.2829906666,3984907.952220931
1654,2462054.9458422265,3984835.0740812924
1655,2462182.2743341215,3985043.6633365545
1656,2462023.921432432,3985030.013479108
1657,2462066.3902046243,3985178.605558046
1658,2462162.444113881,3985186.7946709665
1659,2462192.0549963196,3985045.623203558
1660,2462048.649083271,3985134.2485378683
1661,2462166.28099504,3985008.973969705
1662,2462155.3612718233,3985086.558012043
1663,2462142.9850756987,3985006.425520662
1664,2462032.278349039,3985025.5515171317
1665,2462133.764570094,3985112.6411434873
1666,2462187.471202487,3985213.103700295
1667,2462060.9118799083,3985371.183328774
1668,2462145.714347543,3985257.292236737
1669,2462079.614466323,3985243.1722602253
1670,2462141.170637001,3985339.3867821237
1671,2462058.5788499005,3985222.684739051
1672,2462168.260990548,3985252.3502873695
1673,2462029.51198661,3985396.2255349047
1674,2462177.1502551385,3985389.330270476
1675,2462149.6601861683,3985977.298160596
1676,2462181.009002806,3985838.4786719703
1677,2462150.319432513,3985942.0814640103
1678,2462146.003073974,3985960.4491539975
1679,2462150.604070185,3985886.03931256
1680,2462191.211145429,3986172.1110833725
1681,2462058.980389651,3986009.3241059952
1682,2462008.2587007745,3986098.704757119
1683,2462038.957552887,3986013.5738303843
1684,2462076.468136847,3986166.3049153285
1685,2462003.0054589044,3986007.321749343
1686,2462217.5149707287,3983016.646761301
1687,2462201.817012591,3983039.0280791195
1688,2462236.5301696127,3983190.008258385
1689,2462390.1585040595,3983154.5903902776
1690,2462395.907266397,3983151.247524558
1691,2462203.312920404,3983127.5248941462
1692,2462249.323444742,3983081.226978468
1693,2462250.0455463976,3983076.27602413
1694,2462242.232655151,3983367.332375028
1695,2462289.69907462,3983270.524617894
1696,2462326.8812400806,3983372.5020005433
1697,2462361.6019487754,3983325.9974110955
1698,2462359.2976676803,3983374.4661969305
1699,2462386.6588603184,3983249.6312036095
1700,2462333.6682730955,3983331.1061172015
1701,2462396.1772163906,3983230.165055799
1702,2462277.6436255374,3983299.6967298687
1703,2462375.509952786,3983278.849691115
1704,2462283.1983118723,3983549.2675187257
1705,2462271.523694289,3983460.6256873216
1706,2462292.4441791163,3983571.665931508
1707,2462382.5675192154,3983578.73367945
1708,2462256.1353351153,3983587.1643467825
1709,2462341.1492136996,3983589.1375478758
1710,2462325.3286420507,3983446.86783989
1711,2462231.7626341004,3983496.3146219417
1712,2462354.624153446,3983541.6522608646
1713,2462223.9340388137,3983570.5439938507
1714,2462251.84714048,3983554.3565267595
1715,2462393.645985729,3983443.882014424
1716,2462215.3648466533,3983778.0161832403
1717,2462311.8372053937,3983697.145339602
1718,2462374.853418556,3983729.80732505
1719,2462246.38503521,3983619.5347334086
1720,2462303.225827488,3983790.3540278445
1721,2462339.309256095,3983632.9128658753
1722,2462278.929282151,3983701.0302813617
1723,2462394.5799024273,3983748.6866894094
1724,2462203.7470739633,3983727.556543678
1725,2462351.1224140795,3983635.9869813304
1726,2462302.6256143586,3983730.096103812
1727,2462245.776679095,3983636.2547317003
1728,2462332.2554330677,3983775.9676325987
1729,2462227.0398292094,3983793.1902685114
1730,2462389.264494486,3983743.9793766993
1731,2462217.3997727134,3983822.375729039
1732,2462291.72666459,3983908.5920602363
1733,2462242.4152178303,3983815.9427290023
1734,2462276.0835776315,3983975.225005619
1735,2462349.3047798937,3983968.9223635183
1736,2462391.940898433,3983902.8169514625
1737,2462357.6676394125,3983927.625453169
1738,2462360.434738862,3983927.5869324473
1739,2462356.8241034136,3983847.5646012076
1740,2462346.930710516,3983818.468600447
1741,2462371.520935236,3983828.981275337
1742,2462251.818686633,3983984.0096944887
1743,2462341.37870056,3983957.1678315424
1744,2462330.19265144,3983873.1272839406
1745,2462208.6474248166,3983883.208192912
1746,2462274.598525778,3984085.339477823
1747,2462236.560971709,3984169.8589222394
1748,2462382.535404793,3984010.852577532
1749,2462335.2962707067,3984119.6413639314
1750,2462253.031343996,3984083.0826519844
1751,2462248.039741218,3984080.0210623196
1752,2462276.6415701807,3984043.228815174
1753,2462388.523857374,3984000.1101671685
1754,2462207.400579217,3984149.6654816577
1755,2462231.998559065,3984153.1436437466
1756,2462364.8216586686,3984184.3057067827
1757,2462211.272592412,3984194.932405881
1758,2462211.8492915398,3984086.6147371302
1759,2462368.31967815,3984140.079356757
1760,2462364.764541115,3984114.4555469635
1761,2462250.037165719,3984194.685208681
1762,2462337.1663762378,3984153.910456225
1763,2462250.2974278,3984388.911953638
1764,2462312.038714031,3984364.009022812
1765,2462353.067500304,3984331.1636644197
1766,2462320.9274535654,3984279.822935409
1767,2462260.3705239724,3984212.364083855
1768,2462274.3836148386,3984208.7722498276
1769,2462397.105409175,3984204.670002648
1770,2462290.8259939426,3984396.629414037
1771,2462234.249214594,3984264.100574794
1772,2462238.9147636085,3984364.1551561817
1773,2462273.277551467,3984399.306000702
1774,2462356.697230709,3984209.416440751
1775,2462298.597690851,3984223.2230003513
1776,2462344.9120996413,3984239.9482564563
1777,2462332.0512408544,3984333.919609299
1778,2462359.4115002803,3984279.4365929323
1779,2462382.9921469186,3984240.2767293965
1780,2462216.6033220747,3984396.6935294312
1781,2462269.2459115693,3984350.045325099
1782,2462395.7311071423,3984212.291052344
1783,2462235.8826229395,3984433.6853657295
1784,2462328.3949803472,3984429.146792583
1785,2462210.937476137,3984573.3437827304
1786,2462325.910834453,3984591.7787901787
1787,2462317.309551652,3984446.302461401
1788,2462350.7731261025,3984507.6154338014
1789,2462326.877762481,3984479.19775384
1790,2462325.5791764376,3984548.367227
1791,2462200.310152267,3984558.2146486584
1792,2462366.542117801,3984416.7922633206
1793,2462340.404015417,3984405.5592004894
1794,2462233.6982607027,3984457.3165441416
1795,2462296.0801437353,3984588.9061321286
1796,2462353.705938523,3984595.758288282
1797,2462356.7659203955,3984443.4486978035
1798,2462388.317555562,3984493.564074335
1799,2462342.130526091,3984423.5999231166
1800,2462391.141264354,3984599.7288841396
1801,2462306.9210207076,3984580.0645375075
1802,2462299.28823421,3984488.099167761
1803,2462393.6112569985,3984598.4371663635
1804,2462318.6548125,3984538.0997340516
1805,2462376.672997964,3984473.10732764
1806,2462211.8229673384,3984701.530572467
1807,2462325.514346715,3984655.2746622073
1808,2462284.0020940555,3984642.680573658
1809,2462246.362245714,3984888.335096961
1810,2462338.11111119,3984841.7574453615
1811,2462356.246977587,3984916.7326142006
1812,2462267.1752139893,3984850.363676242
1813,2462273.8355794232,3984996.622606782
1814,2462363.068753779,3984954.4929882586
1815,2462218.4696356533,3984986.1409963616
1816,2462225.095563275,3984839.318459439
1817,2462249.9579612277,3984964.5553575433
1818,2462349.2267116318,3984933.3381682425
1819,2462304.7466575466,3984963.955370962
1820,2462290.3397228266,3985088.8026256165
1821,2462355.2361430167,3985062.290756261
1822,2462330.3595372834,3985100.5864719134
1823,2462258.391896963,3985090.6213364424
1824,2462267.1126964474,3985163.403971863
1825,2462360.721182459,3985136.5467484267
1826,2462325.69900841,3985297.5167206028
1827,2462268.1883395216,3985210.5423499895
1828,2462327.42052166,3985316.718774128
1829,2462386.1539038727,3985238.3580791457
1830,2462320.2490002248,3985301.1385393958
1831,2462254.5664790664,3985242.2710575745
1832,2462241.534877284,3985330.17839869
1833,2462347.4627130684,3986115.788080705
1834,2462391.8351639574,3986198.6114773112
1835,2462260.214864983,3986127.6389818327
1836,2462276.975862014,3986027.6497960077
1837,2462334.20438203,3986060.535938299
1838,2462351.5717715384,3986030.1802617256
1839,2462214.703750419,3986038.4466968654
1840,2462341.429205265,3986139.448763027
1841,2462272.604983025,3986072.5528631997
1842,2462302.8875249615,3986155.7305872072
1843,2462342.052624985,3986073.297443644
1844,2462313.226939805,3986151.668870237
1845,2462275.791110722,3986020.0953179835
1846,2462257.057640602,3986074.179538375
1847,2462296.030718126,3986068.9185697734
1848,2462417.882667582,3983069.431329138
1849,2462508.0246045436,3983165.761783415
1850,2462459.420405574,3983095.315081067
1851,2462434.6799173816,3983065.851601224
1852,2462419.1698293057,3983180.7603404266
1853,2462473.6334566562,3983168.1503575323
1854,2462453.368130946,3983074.7018278316
1855,2462521.3983778097,3983134.7497310294
1856,2462436.31834279,3983145.533506959
1857,2462448.4641868044,3983351.4335457794
1858,2462591.337208979,3983261.9207519917
1859,2462549.00583919,3983283.868209481
1860,2462460.2891243,3983256.731795956
1861,2462471.785404204,3983282.726509899
1862,2462405.630002145,3983244.4595500855
1863,2462472.8965038355,3983392.714559409
1864,2462465.594401455,3983287.2205329095
1865,2462584.224152963,3983217.0929697244
1866,2462530.2372858315,3983288.7149134725
1867,2462491.1164002065,3983379.6963790506
1868,2462421.7714203964,3983315.9610356204
1869,2462584.967139838,3983357.934636962
1870,2462415.5242886366,3983444.658531224
1871,2462564.1097497726,3983519.1058776635
1872,2462511.7847983637,3983592.3272510553
1873,2462474.3222176256,3983577.643321351
1874,2462477.908360037,3983505.347489458
1875,2462522.5059299115,3983531.80615966
1876,2462571.658213569,3983571.0972947683
1877,2462493.6519157416,3983431.387672006
1878,2462530.7300756685,3983622.3708520294
1879,2462585.5674657403,3983781.645790518
1880,2462505.8602510197,3983790.9564481466
1881,2462541.405692487,3983630.855392197
1882,2462525.0358661218,3983696.74983484
1883,2462555.3038965864,3983614.7734544333
1884,2462505.044662812,3983669.449995942
1885,2462441.411891568,3983623.556559493
1886,2462404.828705937,3983683.481990393
1887,2462492.7049816754,3983645.4055487164
1888,2462508.4492782704,3983622.236819221
1889,2462516.2290495257,3983798.231269863
1890,2462404.229745396,3983756.1113320584
1891,2462417.2210348933,3983608.740989382
1892,2462487.8310409742,3983609.763289131
1893,2462499.4881771416,3983697.024077917
1894,2462517.914189561,3983749.226083998
1895,2462559.6480154623,3983974.2671271996
1896,2462486.444049532,3983897.731422567
1897,2462583.1097141095,3983992.4802487236
1898,2462484.7764919195,3983895.7344481726
1899,2462541.417242393,3983984.570333026
1900,2462535.4904947113,3983954.229536462
1901,2462417.8780793264,3983970.2261749217
1902,2462536.5553706284,3983990.2663953817
1903,2462523.5864591817,3983802.7580012423
1904,2462571.6722025466,3983905.357400348
1905,2462466.9821438063,3983896.523438398
1906,2462520.735991232,3983896.3945260816
1907,2462455.599877457,3983955.133467842
1908,2462553.9685315243,3983871.636582542
1909,2462464.237577546,3984013.3020262686
1910,2462586.249818727,3984083.245887445
1911,2462487.5986102005,3984178.756189067
1912,2462463.337870851,3984185.040079562
1913,2462437.4288498834,3984167.819911999
1914,2462583.643684432,3984170.085806556
1915,2462501.854464969,3984100.5250204857
1916,2462500.0598554052,3984065.9140070267
1917,2462512.6161444094,3984085.1580221485
1918,2462481.2437499412,3984187.6910263193
1919,2462501.978172811,3984193.57843179
1920,2462510.9390673377,3984136.1405686694
1921,2462515.7617216473,3984114.889358256
1922,2462485.5834034276,3984130.285321034
1923,2462533.969544486,3984012.607280352
1924,2462502.794340016,3984069.404767613
1925,2462521.6958783413,3984061.977081581
1926,2462573.274315175,3984035.7174587827
1927,2462573.65406993,3984187.8152594576
1928,2462520.6580573195,3984156.9887198997
1929,2462449.4687350597,3984156.081374754
1930,2462558.1751753115,3984056.5627750587
1931,2462512.1832662895,3984185.054888532
1932,2462470.067210178,3984347.2107714694
1933,2462442.078570999,3984350.2518316675
1934,2462408.4078138014,3984373.8316425774
1935,2462497.5502935704,3984233.3845189554
1936,2462561.7935336456,3984378.6393745365
1937,2462437.8494911697,3984230.2562988526
1938,2462550.773016912,3984275.545009402
1939,2462543.8756020325,3984377.4174559764
1940,2462549.679987028,3984222.415493202
1941,2462465.781613981,3984388.4540319955
1942,2462567.453082952,3984307.2867234964
1943,2462570.0538919973,3984210.305399541
1944,2462424.5285026464,3984331.985298936
1945,2462433.6122364374,3984279.90167143
1946,2462552.1043223366,3984327.8677792093
1947,2462403.8309834558,3984374.412634679
1948,2462445.746056749,3984227.1061754925
1949,2462408.930385572,3984317.249776195
1950,2462439.256225327,3984359.2275284138
1951,2462479.7937178854,3984585.3529624864
1952,2462427.7933682287,3984466.274692996
1953,2462466.927452488,3984521.2785236575
1954,2462490.9543379317,3984578.3723052666
1955,2462413.8595628375,3984578.6737218914
1956,2462496.772697639,3984429.31702734
1957,2462418.701444745,3984537.574922851
1958,2462407.1511680693,3984490.0590202026
1959,2462506.6698165205,3984546.3876329195
1960,2462452.322031674,3984444.256449685
1961,2462462.269093173,3984516.4748440064
1962,2462438.891991376,3984479.509359874
1963,2462478.3475785707,3984410.3370719254
1964,2462437.6486760746,3984554.495636513
1965,2462419.725013897,3984454.547100045
1966,2462411.7977872766,3984457.811145695
1967,2462559.3375594844,3984490.430619816
1968,2462494.4472410292,3984466.652113231
1969,2462481.57086871,3984608.4500648975
1970,2462418.91749272,3984616.33840315
1971,2462428.050787889,3984631.116040372
1972,2462546.4507760596,3984704.919570258
1973,2462513.5062236516,3984891.0116080064
1974,2462481.7423281143,3984850.0279854275
1975,2462476.549350428,3984981.7195787737
1976,2462571.7638933198,3984997.4296401483
1977,2462413.6223487686,3984803.7247973746
1978,2462480.739639474,3984940.6957050734
1979,2462492.895642801,3984816.2404316976
1980,2462468.104488617,3984966.6845175987
1981,2462467.4558565165,3984863.82720551
1982,2462537.685575001,3985139.4457029835
1983,2462429.079283209,3985115.006041269
1984,2462599.2264399203,3985095.8056218144
1985,2462448.054195634,3985081.569316599
1986,2462476.627681566,3985186.8086318956
1987,2462512.8521221345,3985110.7115491517
1988,2462474.507446044,3985135.359362743
1989,2462401.067399955,3985123.181150204
1990,2462486.8581506875,3985103.9668598427
1991,2462477.940441671,3985173.126157609
1992,2462467.443581324,3985083.017657419
1993,2462556.858732631,3985149.599579673
1994,2462419.2751897103,3985259.8389460784
1995,2462581.883026027,3985374.421050865
1996,2462445.888613253,3985454.427886003
1997,2462442.3245725315,3985535.190157868
1998,2462409.585220614,3985514.943409464
1999,2462537.50846203,3985425.4733149037
2000,2462587.8781486233,3985549.5480328156
2001,2462474.995065954,3985702.5071441354
2002,2462414.9587650327,3985762.7420951077
2003,2462637.0544941183,3983043.7340734466
2004,2462766.218009503,3983120.7935346444
2005,2462633.9926757505,3983039.7395021543
2006,2462731.5074518593,3983056.0406726254
2007,2462644.912652772,3983031.1161785307
2008,2462715.0380443097,3983014.7856424027
2009,2462722.638646107,3983137.2150922134
2010,2462790.26114219,3983241.2151166517
2011,2462724.5687656957,3983322.3334675394
2012,2462648.5851496574,3983319.278949189
2013,2462634.154377572,3983250.8229572535
2014,2462677.3962254333,3983255.7261324096
2015,2462701.801197584,3983385.5040118955
2016,2462770.4386376697,3983224.604371451
2017,2462734.832601513,3983281.949239935
2018,2462688.9518250683,3983284.6437038328
2019,2462642.690527018,3983247.209759411
2020,2462698.4947265065,3983395.924035462
2021,2462642.0072381306,3983258.090625603
2022,2462754.7468092702,3983390.723550897
2023,2462786.946676647,3983357.740229605
2024,2462704.608399155,3983347.832046086
2025,2462715.450935248,3983415.204817778
2026,2462635.3431305876,3983539.5696800244
2027,2462618.8716294593,3983533.4667976233
2028,2462741.8906659926,3983599.547160984
2029,2462767.44442319,3983475.3634898025
2030,2462622.1668456555,3983541.485162316
2031,2462634.324795861,3983585.659189268
2032,2462679.494445839,3983489.8174466593
2033,2462712.0490056304,3983565.4623067263
2034,2462737.3074862165,3983515.797933092
2035,2462647.2693155413,3983500.8505548816
2036,2462775.552424286,3983511.8684496405
2037,2462756.382046793,3983446.5907540848
2038,2462640.029718301,3983434.072874516
2039,2462764.0525553436,3983594.43225624
2040,2462628.207326302,3983494.408498326
2041,2462692.5332096443,3983762.118420051
2042,2462631.8569684583,3983706.912817282
2043,2462646.6782922763,3983674.1426515845
2044,2462605.4677799754,3983773.1866987203
2045,2462748.798621174,3983755.486953035
2046,2462691.536136582,3983767.312301434
2047,2462652.1392136505,3983787.5456842105
2048,2462641.3981368397,3983695.3785423776
2049,2462681.9556274703,3983685.2317203437
2050,2462653.792166102,3983745.436772847
2051,2462640.452057534,3983759.447658798
2052,2462631.0080539747,3983791.4772832766
2053,2462612.102381851,3983723.317858083
2054,2462627.5980433784,3983908.199516977
2055,2462745.135946676,3983982.768815183
2056,2462609.832342407,3983965.487488294
2057,2462712.445952212,3983994.5604481897
2058,2462623.7688808893,3983889.773616537
2059,2462618.186167588,3983916.331546135
2060,2462710.131725983,3983815.102010169
2061,2462757.2032057615,3983877.5080065527
2062,2462764.3734565023,3983817.898476368
2063,2462715.633240139,3984177.086633354
2064,2462606.5217330228,3984080.256270365
2065,2462780.43716825,3984106.853220894
2066,2462730.194155397,3984097.664862671
2067,2462676.668537296,3984013.5864332984
2068,2462725.9827944185,3984107.93396063
2069,2462720.7580905408,3984001.886001223
2070,2462621.5222348566,3984153.095324888
2071,2462619.68121147,3984177.6068051723
2072,2462688.132183717,3984021.419286773
2073,2462791.327228631,3984141.049688883
2074,2462659.111509355,3984143.082158673
2075,2462782.986637758,3984148.502019584
2076,2462693.3063860005,3984165.1482877536
2077,2462682.648152152,3984242.956916912
2078,2462788.276420845,3984301.2055168184
2079,2462735.1913804114,3984245.665635467
2080,2462672.325418575,3984344.6320919595
2081,2462651.9555009175,3984250.9087535543
2082,2462763.616409155,3984350.821657351
2083,2462716.408084318,3984365.7912231716
2084,2462643.841076863,3984348.9059192142
2085,2462647.454009046,3984341.3524553017
2086,2462624.874467921,3984267.4408460907
2087,2462720.429889576,3984250.2239361587
2088,2462706.3493465683,3984292.6232272363
2089,2462644.0437813504,3984461.1170543437
2090,2462713.2523776465,3984410.850934356
2091,2462760.757456374,3984434.4127766425
2092,2462600.7979962886,3984421.5702514974
2093,2462708.4576044106,3984599.829121218
2094,2462684.4768928764,3984552.956731083
2095,2462724.8749164473,3984498.5105620436
2096,2462656.51721349,3984528.690123124
2097,2462692.863828646,3984582.2200143975
2098,2462758.5578724537,3984511.6499034325
2099,2462671.559805081,3984578.211640557
2100,2462709.457956769,3984552.95707184
2101,2462691.5912914844,3984596.9026001664
2102,2462663.096714143,3984556.9755940484
2103,2462658.1518798596,3984462.944825905
2104,2462662.7911014366,3984446.3132251636
2105,2462686.8659569765,3984681.2008773554
2106,2462667.7434498193,3984748.1399926348
2107,2462772.4784188475,3984772.6025123517
2108,2462626.757381573,3984698.269106776
2109,2462686.688619366,3984637.340344461
2110,2462642.859627649,3984678.2004230795
2111,2462729.05906212,3984821.7383353347
2112,2462613.0586322253,3984842.875692536
2113,2462778.7477926924,3984860.6260415195
2114,2462744.798188965,3984823.7375597917
2115,2462755.9828678686,3984815.565697585
2116,2462696.016979704,3984812.4522060296
2117,2462670.1222164696,3984987.075312162
2118,2462607.6146672573,3984913.5061612898
2119,2462733.991786294,3984949.9319978496
2120,2462789.9420891893,3984991.475448273
2121,2462773.3145570974,3984929.019828513
2122,2462675.081511589,3984866.810807371
2123,2462618.04015539,3984835.1488160957
2124,2462774.561887101,3984811.325074774
2125,2462780.1723494655,3984833.1036824496
2126,2462713.7323085675,3985114.2961939815
2127,2462706.557951373,3985031.5114834774
2128,2462642.788411161,3985185.173577616
2129,2462696.9452127693,3985146.549770578
2130,2462685.089895235,3985035.730152259
2131,2462695.2332269787,3985083.549759858
2132,2462633.5250071427,3985020.866264957
2133,2462733.7199940584,3985247.867853377
2134,2462786.0432202592,3985280.095753053
2135,2462676.9082271378,3985388.0743742767
2136,2462731.4357340974,3985394.560142024
2137,2462627.0920794155,3985323.9534931164
2138,2462619.286316628,3985261.50705255
